set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.2595   0.9256   0.638    0.775    0.2767   0.4504   0.8128   0.4842
2    0.0061   0.0946   0.0201   0.6637   0.1156   0.9142   0.1613   0.4286
3    0.4716   0.729    0.3205   0.2267   0.9068   0.5396   0.0218   0.4465
4    0.1297   0.5706   0.457    0.3206   0.4063   0.6811   0.369    0.7449
5    0.573    0.8041   0.2698   0.48     0.7754   0.2934   0.6224   0.9832
6    0.8153   0.2804   0.7368   0.5158   0.1066   0.6007   0.1091   0.5463
7    0.7728   0.6066   0.2549   0.2887   0.3287   0.5127   0.6088   0.6097
8    0.1167   0.7462   0.8525   0.7469   0.6572   0.6979   0.4718   0.9872
9    0.9261   0.682    0.5376   0.0749   0.7155   0.7969   0.3896   0.9367
10   0.2197   0.3019   0.1473   0.2009   0.661    0.6459   0.9835   0.9867
11   0.1931   0.2889   0.7367   0.5837   0.4949   0.8766   0.7357   0.4011
12   0.4118   0.3634   0.8392   0.0495   0.2293   0.4587   0.0159   0.185
13   0.6467   0.6166   0.3041   0.1473   0.9554   0.0887   0.341    0.5118
14   0.6404   0.2925   0.3797   0.7288   0.4967   0.8971   0.4875   0.7659
15   0.5273   0.7809   0.0789   0.1055   0.9792   0.9228   0.6262   0.4735
16   0.3324   0.262    0.9615   0.9667   0.785    0.2341   0.0139   0.899
17   0.0977   0.341    0.6975   0.9302   0.8016   0.7072   0.7776   0.0875
18   0.6706   0.5725   0.8327   0.8945   0.474    0.0796   0.2239   0.8906
19   0.753    0.9433   0.7927   0.0008   0.2181   0.1534   0.0905   0.6197
20   0.2906   0.0997   0.9706   0.9778   0.4066   0.0887   0.0128   0.582

:      9        10       11       12       13       14       15       16     :=
1    0.0794   0.9728   0.6441   0.2509   0.3645   0.0039   0.755    0.0792
2    0.9766   0.418    0.5579   0.7214   0.2843   0.0132   0.8562   0.2035
3    0.7898   0.8314   0.7107   0.7383   0.2014   0.2359   0.9384   0.7372
4    0.1535   0.7594   0.2773   0.3275   0.6235   0.507    0.4254   0.694
5    0.4736   0.4851   0.6648   0.4      0.8375   0.4266   0.049    0.1616
6    0.7669   0.3548   0.8482   0.9543   0.5472   0.7994   0.4189   0.1227
7    0.4453   0.208    0.231    0.9658   0.4461   0.9295   0.576    0.0876
8    0.1785   0.2934   0.8519   0.3067   0.6392   0.7389   0.0346   0.5593
9    0.8534   0.7371   0.2947   0.8866   0.8716   0.2936   0.8717   0.7046
10   0.7848   0.4295   0.0221   0.8207   0.6686   0.2645   0.7857   0.9936
11   0.3784   0.9596   0.2367   0.0757   0.5125   0.8957   0.6447   0.5287
12   0.4645   0.263    0.8967   0.9896   0.3361   0.0514   0.0726   0.4943
13   0.4604   0.5904   0.2482   0.344    0.032    0.8223   0.8681   0.2504
14   0.7777   0.1171   0.0902   0.6138   0.6918   0.031    0.5073   0.7737
15   0.85     0.0789   0.5105   0.9938   0.115    0.7893   0.6469   0.7226
16   0.0123   0.5749   0.1027   0.6565   0.9825   0.5526   0.9234   0.1967
17   0.0574   0.1564   0.4776   0.2567   0.6542   0.4183   0.5889   0.9832
18   0.8269   0.4148   0.8535   0.3354   0.6514   0.4174   0.7718   0.1761
19   0.592    0.4973   0.3201   0.6298   0.5344   0.0917   0.3918   0.0223
20   0.7606   0.6669   0.076    0.4901   0.2262   0.0432   0.8189   0.3494

:      17       18       19      :=
1    0.2431   0.7885   0.6917
2    0.0394   0.9366   0.6602
3    0.5648   0.3176   0.5984
4    0.1864   0.7995   0.7048
5    0.2796   0.4691   0.9984
6    0.1035   0.3355   0.3822
7    0.9867   0.9454   0.1612
8    0.4625   0.7899   0.4221
9    0.2269   0.4125   0.4816
10   0.7239   0.8829   0.1078
11   0.7103   0.3443   0.4431
12   0.0588   0.7026   0.0744
13   0.9579   0.8658   0.6609
14   0.7167   0.8612   0.5636
15   0.0593   0.3496   0.9637
16   0.2906   0.9465   0.6633
17   0.3574   0.2198   0.082
18   0.8284   0.1261   0.3171
19   0.3231   0.3451   0.0109
20   0.2487   0.0086   0.9825
;

