set P := 1 2 3 4 5 6 7 8;

set I := 1 2 3 4 5 6 7 8 9 10;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.7074   0.7575   0.6501   0.8092   0.3305   0.9844   0.1962   0.5777
2    0.8361   0.4808   0.0962   0.3208   0.8452   0.176    0.0355   0.9671
3    0.2699   0.868    0.5905   0.682    0.5681   0.7652   0.428    0.0807
4    0.8505   0.8726   0.9837   0.0802   0.51     0.6909   0.9176   0.5269
5    0.7581   0.9002   0.6299   0.1649   0.2115   0.8971   0.1029   0.1756
6    0.9271   0.4318   0.4896   0.6778   0.9054   0.644    0.0603   0.0657
7    0.5636   0.0078   0.5      0.7874   0.1684   0.4044   0.3726   0.7357
8    0.6466   0.4261   0.7276   0.7447   0.7713   0.505    0.7528   0.3243
9    0.5912   0.7879   0.6977   0.2591   0.714    0.0923   0.211    0.9491
10   0.8592   0.8959   0.849    0.6182   0.1829   0.9222   0.2334   0.2178
;

