set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.5186   0.6094   0.716    0.8427   0.5236   0.0822   0.029    0.7997
2    0.2453   0.6193   0.2532   0.2688   0.8863   0.047    0.0028   0.2156
3    0.7406   0.1111   0.6011   0.7348   0.498    0.6565   0.9391   0.1819
4    0.1985   0.2257   0.8134   0.2644   0.6851   0.8424   0.1346   0.3124
5    0.1847   0.9486   0.2196   0.6936   0.5873   0.0586   0.326    0.032
6    0.968    0.0559   0.3152   0.4947   0.0707   0.2724   0.3297   0.5032
7    0.5003   0.3821   0.2409   0.325    0.6086   0.9881   0.1435   0.7697
8    0.4477   0.8351   0.9139   0.7951   0.0805   0.3552   0.9986   0.3145
9    0.6744   0.4729   0.3984   0.8711   0.4832   0.4398   0.7343   0.8935
10   0.2867   0.5699   0.5289   0.6281   0.1658   0.4282   0.9696   0.1835
11   0.8993   0.8535   0.222    0.8191   0.6895   0.8259   0.2769   0.6552
12   0.6927   0.2158   0.5998   0.2058   0.9473   0.9217   0.4961   0.1364
13   0.1965   0.2086   0.9401   0.9963   0.0738   0.0092   0.3471   0.2743
14   0.2245   0.3846   0.2799   0.5871   0.567    0.8958   0.7858   0.9918
15   0.5241   0.2544   0.2042   0.232    0.0783   0.5062   0.1008   0.8615
16   0.0782   0.7775   0.0817   0.0056   0.8367   0.796    0.3372   0.2785
17   0.1807   0.4602   0.3675   0.309    0.6949   0.0946   0.1416   0.5308
18   0.5732   0.1873   0.7372   0.4387   0.1501   0.5906   0.6493   0.1163
19   0.0691   0.6199   0.2659   0.6902   0.8264   0.3535   0.5558   0.3017
20   0.3714   0.1607   0.8612   0.9757   0.6918   0.3478   0.0089   0.2517

:      9        10       11       12       13       14       15       16     :=
1    0.0598   0.64     0.7914   0.5808   0.5905   0.1666   0.2701   0.6333
2    0.8501   0.6086   0.282    0.9555   0.1348   0.1216   0.4726   0.2289
3    0.6004   0.4428   0.6668   0.9944   0.4556   0.2428   0.2982   0.8688
4    0.403    0.4884   0.6747   0.0825   0.9189   0.8477   0.5292   0.7094
5    0.9056   0.1957   0.0705   0.2989   0.4752   0.1831   0.7972   0.7718
6    0.4479   0.7227   0.0593   0.9581   0.8796   0.8338   0.0182   0.6481
7    0.3466   0.0016   0.8108   0.0807   0.7493   0.3134   0.4897   0.6766
8    0.7998   0.4239   0.971    0.357    0.7123   0.1953   0.445    0.0819
9    0.0971   0.1431   0.1645   0.3366   0.9207   0.4177   0.3829   0.7433
10   0.5194   0.7245   0.0276   0.8062   0.768    0.8974   0.5707   0.7928
11   0.6857   0.6326   0.4466   0.4682   0.154    0.9013   0.935    0.6803
12   0.4198   0.7433   0.8702   0.0941   0.5606   0.947    0.6313   0.1995
13   0.7317   0.1525   0.3892   0.5343   0.3796   0.3441   0.624    0.7534
14   0.452    0.2544   0.6136   0.1804   0.5538   0.2989   0.4252   0.8691
15   0.327    0.4425   0.3324   0.856    0.3045   0.812    0.8716   0.3186
16   0.4025   0.9396   0.3927   0.8359   0.2876   0.839    0.3996   0.5782
17   0.8214   0.6219   0.2169   0.5256   0.869    0.7135   0.6977   0.0296
18   0.5651   0.821    0.1853   0.2155   0.9852   0.6923   0.3084   0.182
19   0.5289   0.0995   0.5989   0.8863   0.6428   0.9176   0.166    0.4934
20   0.9811   0.1706   0.24     0.8653   0.449    0.1557   0.5131   0.0324

:      17       18      :=
1    0.2445   0.0714
2    0.0892   0.8413
3    0.8997   0.8202
4    0.2508   0.8987
5    0.4521   0.4771
6    0.168    0.1106
7    0.026    0.3512
8    0.4829   0.754
9    0.0341   0.8265
10   0.4163   0.4886
11   0.4965   0.4954
12   0.9287   0.5872
13   0.9893   0.8737
14   0.136    0.2244
15   0.1      0.5557
16   0.8219   0.6225
17   0.6101   0.4923
18   0.8831   0.6779
19   0.1215   0.3791
20   0.139    0.4457
;

