set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.979    0.8551   0.6924   0.646    0.1146   0.793    0.5675   0.0748
2    0.243    0.1042   0.052    0.2034   0.3767   0.1767   0.6171   0.1153
3    0.1601   0.4539   0.5168   0.5905   0.0189   0.8487   0.5218   0.7156
4    0.713    0.9531   0.8479   0.117    0.8802   0.7938   0.5524   0.0434
5    0.3593   0.0081   0.1978   0.1382   0.7471   0.1284   0.8329   0.7148
6    0.7278   0.481    0.2942   0.1851   0.2869   0.4524   0.941    0.8827
7    0.5213   0.3658   0.8056   0.7376   0.7743   0.5569   0.4013   0.681
8    0.9856   0.2093   0.1571   0.8427   0.7539   0.8721   0.3305   0.6767
9    0.037    0.2501   0.5039   0.1222   0.7165   0.1859   0.887    0.4606
10   0.4409   0.4886   0.532    0.5624   0.1877   0.3929   0.4456   0.2174
11   0.1507   0.8392   0.6955   0.4659   0.3633   0.3924   0.71     0.2756
12   0.7687   0.3614   0.6985   0.4685   0.6414   0.994    0.1818   0.5742
13   0.2165   0.8267   0.2166   0.8022   0.9453   0.1426   0.1329   0.0194
14   0.6638   0.5339   0.294    0.1225   0.5054   0.0048   0.4063   0.1767
15   0.1342   0.8282   0.9818   0.7317   0.545    0.7552   0.4685   0.8946
16   0.08     0.5651   0.6698   0.6483   0.0359   0.8993   0.7242   0.9024
17   0.4031   0.6439   0.1821   0.3961   0.8324   0.2668   0.2103   0.3059
18   0.3412   0.9368   0.0552   0.8187   0.3207   0.5006   0.9026   0.8139

:      9        10       11       12       13       14       15       16     :=
1    0.4873   0.4631   0.672    0.0222   0.3729   0.7728   0.2721   0.1756
2    0.6579   0.5348   0.3523   0.5876   0.827    0.2221   0.1603   0.2979
3    0.3092   0.1222   0.9781   0.9113   0.8603   0.5624   0.564    0.0242
4    0.3405   0.1895   0.5183   0.9367   0.7174   0.8388   0.3912   0.7288
5    0.7915   0.7411   0.5745   0.3764   0.8849   0.6472   0.611    0.4625
6    0.8905   0.3993   0.6583   0.9061   0.6247   0.6597   0.942    0.2915
7    0.3581   0.819    0.0094   0.0853   0.755    0.9529   0.097    0.541
8    0.5231   0.8521   0.8202   0.4743   0.2118   0.3751   0.6453   0.0484
9    0.1259   0.3168   0.9843   0.9768   0.1065   0.9836   0.4316   0.202
10   0.0562   0.6793   0.0514   0.4434   0.084    0.273    0.6641   0.849
11   0.5295   0.9528   0.7235   0.9755   0.3785   0.1448   0.0054   0.8213
12   0.9793   0.1338   0.1471   0.767    0.3268   0.6335   0.5654   0.1587
13   0.3391   0.4844   0.6566   0.6898   0.6967   0.9508   0.6716   0.0861
14   0.872    0.1315   0.2173   0.7248   0.5595   0.511    0.9012   0.9927
15   0.6991   0.6505   0.1639   0.7714   0.058    0.9494   0.8708   0.7238
16   0.5891   0.6993   0.1572   0.1677   0.4407   0.5426   0.7375   0.3699
17   0.9003   0.6896   0.0466   0.2348   0.4262   0.5457   0.6169   0.2907
18   0.7051   0.0528   0.0979   0.2671   0.022    0.7909   0.77     0.813
;

