set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

set I := 1 2 3 4 5 6 7 8;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.379    0.0561   0.0514   0.2297   0.1074   0.1095   0.2613   0.7783
2    0.9601   0.9408   0.1713   0.2926   0.1603   0.5913   0.3718   0.5385
3    0.3621   0.5949   0.0646   0.6209   0.5807   0.9978   0.0633   0.5579
4    0.2515   0.4275   0.6206   0.8882   0.1658   0.5379   0.5587   0.1821
5    0.1732   0.9424   0.6616   0.892    0.1852   0.2878   0.6933   0.0469
6    0.4328   0.9259   0.152    0.2158   0.3595   0.6227   0.4937   0.7899
7    0.6796   0.4677   0.3715   0.9505   0.1829   0.0416   0.2098   0.5967
8    0.9215   0.9631   0.9735   0.8013   0.4318   0.3014   0.5042   0.7536
9    0.3142   0.0949   0.8922   0.4963   0.3782   0.2495   0.8334   0.465
10   0.2476   0.296    0.3802   0.41     0.48     0.6259   0.1637   0.1531
11   0.6251   0.5809   0.6095   0.3394   0.1538   0.3472   0.1829   0.6348
12   0.5752   0.6351   0.6535   0.801    0.9543   0.3708   0.8814   0.6978
13   0.4648   0.0238   0.9284   0.2026   0.4866   0.547    0.4082   0.3879
14   0.0846   0.6973   0.6982   0.4771   0.386    0.9176   0.526    0.6578
15   0.9757   0.0545   0.0439   0.9537   0.6084   0.0987   0.4431   0.7478
16   0.0436   0.1518   0.987    0.0805   0.4722   0.5707   0.6034   0.9369
;

