set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.573    0.9928   0.6297   0.6451   0.0197   0.9311   0.9203   0.3008
2    0.8104   0.412    0.6181   0.338    0.5042   0.5897   0.2686   0.4679
3    0.5602   0.7703   0.4323   0.4544   0.5392   0.6039   0.5365   0.0809
4    0.3801   0.1247   0.223    0.4419   0.537    0.5141   0.3522   0.8596
5    0.1597   0.235    0.741    0.2246   0.2247   0.7907   0.1218   0.4833
6    0.0403   0.5451   0.2311   0.0481   0.9131   0.7538   0.5013   0.7691
7    0.552    0.1506   0.0232   0.4794   0.0039   0.8925   0.1151   0.7685
8    0.1635   0.5022   0.0225   0.7668   0.3386   0.0438   0.2147   0.822
9    0.2216   0.5761   0.86     0.5757   0.1535   0.1786   0.4268   0.3361
10   0.1602   0.1683   0.1947   0.0775   0.2311   0.0176   0.2483   0.6528
11   0.4621   0.2361   0.7526   0.123    0.1963   0.2094   0.1343   0.3272
12   0.3074   0.9477   0.8896   0.1969   0.7931   0.9983   0.0841   0.5335
13   0.3841   0.6646   0.3929   0.187    0.0599   0.0547   0.2006   0.5335
14   0.9758   0.3141   0.8423   0.3773   0.1485   0.6393   0.1985   0.0237
15   0.2163   0.0357   0.5915   0.1084   0.7822   0.4072   0.949    0.9341
16   0.449    0.8843   0.1967   0.7308   0.3556   0.1309   0.0229   0.3044
17   0.0337   0.3374   0.5042   0.4697   0.1833   0.9351   0.5466   0.342

:      9        10       11       12       13       14       15       16     :=
1    0.6157   0.7232   0.1125   0.031    0.2434   0.284    0.0583   0.2676
2    0.3366   0.9455   0.7311   0.7414   0.5941   0.0972   0.8272   0.6447
3    0.161    0.5497   0.6333   0.7835   0.1635   0.6029   0.8752   0.2354
4    0.7864   0.1282   0.6695   0.1949   0.3941   0.7919   0.8431   0.4048
5    0.5273   0.9941   0.681    0.7839   0.4008   0.0786   0.4801   0.6711
6    0.4768   0.5674   0.3301   0.1898   0.7184   0.9916   0.0212   0.2001
7    0.2572   0.0064   0.1196   0.0614   0.3085   0.7801   0.5456   0.658
8    0.1341   0.3316   0.7863   0.0776   0.8981   0.5216   0.4216   0.3329
9    0.8132   0.304    0.2519   0.7023   0.3839   0.705    0.1418   0.2557
10   0.1311   0.616    0.692    0.9047   0.7826   0.9225   0.9398   0.8624
11   0.7376   0.4663   0.8376   0.9516   0.5595   0.9957   0.3807   0.5361
12   0.7501   0.0933   0.5828   0.9286   0.5212   0.1148   0.0492   0.77
13   0.052    0.9711   0.0971   0.9664   0.8235   0.5223   0.7978   0.7417
14   0.4034   0.0436   0.7517   0.8778   0.8313   0.9829   0.3399   0.2623
15   0.2551   0.6882   0.9335   0.0924   0.6353   0.4028   0.5273   0.7892
16   0.2969   0.5649   0.14     0.6301   0.0448   0.3322   0.6971   0.5756
17   0.0594   0.577    0.7717   0.2685   0.8683   0.081    0.2977   0.3897

:      17      :=
1    0.2174
2    0.687
3    0.1768
4    0.069
5    0.6735
6    0.3061
7    0.4683
8    0.617
9    0.6513
10   0.1311
11   0.0233
12   0.3552
13   0.346
14   0.4285
15   0.8977
16   0.5566
17   0.2523
;

