set P := 1 2 3 4 5 6 7 8;

set I := 1 2 3 4 5 6 7 8 9 10 11;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.7638   0.6491   0.5122   0.4191   0.6898   0.2251   0.7992   0.2977
2    0.1783   0.4826   0.3883   0.1837   0.1064   0.1157   0.8046   0.774
3    0.9163   0.9506   0.5055   0.8266   0.5311   0.2615   0.5652   0.5434
4    0.6588   0.8359   0.1056   0.8083   0.4503   0.7914   0.5497   0.4029
5    0.3202   0.303    0.31     0.967    0.9452   0.1145   0.4022   0.8153
6    0.7232   0.5803   0.1457   0.3936   0.5318   0.2126   0.6163   0.5525
7    0.2844   0.4931   0.6589   0.6293   0.1598   0.1353   0.4451   0.5826
8    0.6812   0.9909   0.3546   0.4596   0.428    0.3566   0.7994   0.0598
9    0.1117   0.8855   0.8948   0.0116   0.826    0.8835   0.6896   0.0301
10   0.3861   0.726    0.4512   0.1015   0.8097   0.0066   0.4591   0.0551
11   0.1904   0.0231   0.8083   0.9875   0.9468   0.968    0.2719   0.7073
;

