set P := 1 2 3 4 5 6 7 8;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.691    0.905    0.4048   0.3794   0.0016   0.9253   0.8327   0.1348
2    0.3226   0.6856   0.7492   0.0513   0.9983   0.882    0.6554   0.4955
3    0.3866   0.5468   0.0803   0.327    0.9384   0.881    0.7584   0.0294
4    0.9142   0.6478   0.0599   0.4958   0.8339   0.0671   0.5859   0.3639
5    0.9029   0.9076   0.7771   0.6194   0.7008   0.2468   0.6182   0.977
6    0.7526   0.6859   0.3303   0.9579   0.3876   0.2238   0.8322   0.2263
7    0.7697   0.519    0.2511   0.0629   0.7303   0.1671   0.4585   0.1901
8    0.5439   0.6675   0.1411   0.2283   0.5533   0.0203   0.5665   0.7054
9    0.0059   0.5058   0.6627   0.0886   0.8398   0.9914   0.8748   0.0984
10   0.4276   0.0566   0.5254   0.6071   0.361    0.4616   0.3314   0.1483
11   0.6037   0.966    0.6136   0.0033   0.933    0.9889   0.4589   0.6542
12   0.5127   0.1648   0.9241   0.7233   0.227    0.3405   0.6853   0.4218
13   0.994    0.852    0.5489   0.1045   0.3542   0.1342   0.8121   0.069
14   0.4896   0.6981   0        0.1657   0.0527   0.9557   0.5511   0.9478
15   0.3618   0.9554   0.5162   0.7764   0.8427   0.976    0.9477   0.5238
16   0.4134   0.1484   0.5947   0.8013   0.4292   0.0745   0.3529   0.3058
17   0.3427   0.6369   0.0958   0.7491   0.3457   0.6321   0.8945   0.2875
18   0.5222   0.7139   0.5233   0.6723   0.463    0.9187   0.7191   0.971
;

