set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

set I := 1 2 3 4 5 6 7;

param 
v [*,*]
:      1        2        3        4        5        6        7       :=
1    0.6031   0.6924   0.7371   0.2159   0.3024   0.7877   0.5673
2    0.5302   0.6058   0.8963   0.8806   0.3186   0.5903   0.9338
3    0.384    0.6674   0.6394   0.9638   0.1478   0.7689   0.544
4    0.602    0.0952   0.2627   0.5111   0.0209   0.129    0.9416
5    0.6433   0.4245   0.8471   0.5234   0.7652   0.9519   0.2669
6    0.9285   0.3192   0.531    0.9684   0.6327   0.4488   0.1801
7    0.0934   0.0728   0.4666   0.1842   0.5765   0.4168   0.1974
8    0.2344   0.9862   0.3063   0.508    0.0215   0.3352   0.0113
9    0.1614   0.3472   0.4526   0.7225   0.1451   0.1019   0.3769
10   0.0548   0.5977   0.4559   0.1967   0.522    0.1454   0.2482
11   0.1199   0.9105   0.6326   0.0165   0.9019   0.2682   0.2683
12   0.2086   0.3434   0.2026   0.2401   0.6671   0.4829   0.9571
13   0.5843   0.2153   0.3003   0.0463   0.6003   0.7802   0.1052
14   0.5869   0.4889   0.748    0.4504   0.8434   0.2668   0.4226
15   0.3475   0.4222   0.6736   0.3855   0.6292   0.0278   0.7228
16   0.2502   0.0261   0.9567   0.3764   0.256    0.1999   0.0628
;

