set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.8414   0.2131   0.37     0.7731   0.2307   0.5787   0.5036   0.1485
2    0.7539   0.4928   0.4048   0.9485   0.9701   0.9562   0.2136   0.264
3    0.5374   0.1612   0.7446   0.3374   0.6012   0.5954   0.3052   0.1603
4    0.8683   0.9675   0.289    0.1697   0.7717   0.8274   0.0341   0.9637
5    0.2323   0.9913   0.0389   0.9704   0.0305   0.4008   0.9946   0.8554
6    0.8417   0.7871   0.9527   0.8984   0.3975   0.9024   0.1236   0.8971
7    0.7323   0.1282   0.7924   0.9203   0.7826   0.7712   0.5591   0.1233
8    0.2826   0.7873   0.847    0.4518   0.6704   0.3823   0.5054   0.271
9    0.4296   0.308    0.1377   0.2866   0.8996   0.8375   0.3779   0.0329
10   0.4832   0.043    0.266    0.4322   0.8336   0.8139   0.7559   0.1386
11   0.6089   0.5931   0.5416   0.6946   0.673    0.8631   0.6658   0.2917
12   0.8968   0.2894   0.4828   0.5365   0.324    0.9521   0.3432   0.8291
13   0.1287   0.3065   0.6754   0.2709   0.2413   0.9499   0.3722   0.8956
14   0.4766   0.8051   0.8501   0.3351   0.6664   0.1961   0.5465   0.8244
15   0.2123   0.5956   0.567    0.4783   0.3061   0.8641   0.7092   0.4525
16   0.6159   0.6379   0.1418   0.011    0.2974   0.948    0.3358   0.6822
17   0.9101   0.2315   0.8671   0.4446   0.9683   0.5649   0.6242   0.0554

:      9        10       11       12       13       14       15       16     :=
1    0.8576   0.4687   0.8441   0.6173   0.4211   0.1935   0.6575   0.3638
2    0.647    0.0028   0.6326   0.8798   0.2905   0.8252   0.3576   0.0497
3    0.0195   0.3434   0.8708   0.0404   0.249    0.3689   0.0204   0.8997
4    0.813    0.5882   0.7712   0.445    0.7      0.0835   0.7223   0.346
5    0.5547   0.1974   0.4042   0.5027   0.5305   0.3907   0.7701   0.1407
6    0.6567   0.8943   0.8065   0.1293   0.4727   0.2475   0.1998   0.249
7    0.6377   0.178    0.0513   0.8153   0.1621   0.313    0.5446   0.9628
8    0.4871   0.7832   0.4184   0.9138   0.2447   0.2639   0.5726   0.7986
9    0.708    0.0563   0.9487   0.2943   0.6026   0.4944   0.2212   0.5406
10   0.3803   0.0502   0.8628   0.0686   0.4111   0.476    0.1198   0.311
11   0.1653   0.382    0.4863   0.1284   0.0541   0.1558   0.2141   0.1198
12   0.6153   0.1382   0.0718   0.929    0.1305   0.3019   0.1941   0.5896
13   0.4996   0.486    0.3918   0.2464   0.0524   0.0424   0.3784   0.9441
14   0.037    0.0963   0.3159   0.2819   0.1584   0.0278   0.2366   0.0378
15   0.4926   0.6123   0.044    0.9376   0.0211   0.179    0.5945   0.8713
16   0.7732   0.8712   0.5311   0.4307   0.9107   0.3472   0.4076   0.4214
17   0.6379   0.4818   0.5535   0.7294   0.2303   0.2508   0.6612   0.3604
;

