set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.1822   0.8717   0.4386   0.7911   0.6616   0.5953   0.7034   0.3413
2    0.6805   0.2856   0.6844   0.9888   0.977    0.3678   0.0897   0.4989
3    0.791    0.1118   0.0813   0.1072   0.927    0.3828   0.8893   0.0773
4    0.4766   0.02     0.3299   0.3638   0.0418   0.7179   0.1493   0.952
5    0.6593   0.7932   0.4516   0.1387   0.9655   0.5921   0.1655   0.2613
6    0.3201   0.4842   0.3814   0.6753   0.4636   0.4245   0.1431   0.4245
7    0.7534   0.4555   0.2195   0.3454   0.0297   0.3192   0.3626   0.4751
8    0.1139   0.2667   0.2007   0.3155   0.2894   0.8696   0.9637   0.198
9    0.3657   0.0743   0.6857   0.7733   0.0013   0.7308   0.8238   0.0908
10   0.4963   0.3019   0.1938   0.1284   0.5214   0.2196   0.0064   0.0745
11   0.9024   0.4935   0.4781   0.8741   0.4601   0.5837   0.0767   0.3406
12   0.823    0.3538   0.5681   0.4706   0.9729   0.8284   0.5683   0.8692
13   0.5046   0.7704   0.2086   0.216    0.6468   0.415    0.6871   0.8127
14   0.7216   0.4657   0.7367   0.6024   0.1348   0.7741   0.0315   0.1253
15   0.2625   0.5445   0.2846   0.6154   0.1205   0.7009   0.1332   0.4569
16   0.654    0.5162   0.7145   0.4077   0.2983   0.7249   0.3504   0.3507
17   0.3929   0.543    0.8242   0.495    0.7567   0.7092   0.0022   0.4457
18   0.9082   0.4666   0.317    0.4286   0.7891   0.2644   0.8112   0.7369
19   0.579    0.9301   0.0101   0.7038   0.4329   0.174    0.9333   0.7582
20   0.6452   0.7179   0.4308   0.5157   0.3337   0.0131   0.2123   0.9062

:      9        10       11       12       13       14       15       16     :=
1    0.322    0.1848   0.4423   0.0558   0.9001   0.3321   0.6081   0.5032
2    0.1097   0.4583   0.5676   0.034    0.0123   0.4153   0.9018   0.1551
3    0.2841   0.9622   0.0609   0.2553   0.5431   0.8644   0.6689   0.0514
4    0.4747   0.7437   0.6543   0.6823   0.3246   0.1137   0.4998   0.2641
5    0.0367   0.2478   0.3535   0.4835   0.7889   0.3246   0.1801   0.4092
6    0.6557   0.7678   0.7917   0.8228   0.4377   0.6755   0.2685   0.8834
7    0.3645   0.4541   0.7113   0.2552   0.2408   0.891    0.6837   0.3519
8    0.3525   0.8284   0.7572   0.2815   0.0276   0.2258   0.2008   0.2819
9    0.3109   0.2825   0.4599   0.0413   0.3123   0.6681   0.1926   0.7251
10   0.4795   0.2457   0.2734   0.8231   0.5746   0.6673   0.738    0.7082
11   0.7702   0.4888   0.1338   0.9923   0.3553   0.8794   0.1089   0.9349
12   0.7096   0.1795   0.3684   0.0759   0.1603   0.7748   0.5957   0.4742
13   0.7826   0.0113   0.2868   0.4744   0.1664   0.2227   0.0476   0.7514
14   0.0632   0.7014   0.8647   0.7353   0.7188   0.5001   0.0233   0.5902
15   0.1713   0.4594   0.2796   0.1676   0.1073   0.8358   0.1899   0.8314
16   0.1856   0.3501   0.008    0.453    0.9546   0.6431   0.999    0.5892
17   0.1085   0.5959   0.0631   0.4247   0.1512   0.2717   0.6001   0.5317
18   0.4704   0.3021   0.3482   0.9637   0.4183   0.6114   0.1676   0.0365
19   0.1485   0.6794   0.2153   0.5111   0.7075   0.0043   0.6547   0.8739
20   0.1433   0.8606   0.8399   0.0327   0.7689   0.2398   0.4835   0.8256
;

