set P := 1 2 3 4 5 6 7 8 9 10 11 12 13;

set I := 1 2 3 4 5 6 7 8;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.1894   0.9018   0.2787   0.3679   0.8283   0.6616   0.445    0.7739
2    0.9071   0.0167   0.4164   0.5439   0.8388   0.3061   0.7461   0.9714
3    0.026    0.6619   0.435    0.5746   0.4188   0.3537   0.361    0.198
4    0.9094   0.4102   0.7845   0.4255   0.3419   0.5914   0.361    0.9802
5    0.6296   0.2664   0.1119   0.4895   0.0965   0.5864   0.1928   0.6075
6    0.6161   0.0366   0.5772   0.7783   0.1288   0.3893   0.8165   0.833
7    0.7077   0.3308   0.0364   0.0223   0.7108   0.4092   0.1412   0.6607
8    0.9432   0.3451   0.6527   0.498    0.1641   0.1285   0.7732   0.5846
9    0.3738   0.0956   0.0875   0.5195   0.4255   0.7453   0.9783   0.5916
10   0.1449   0.26     0.0326   0.2968   0.0204   0.6101   0.5042   0.3972
11   0.8769   0.5328   0.2617   0.7546   0.7801   0.1768   0.9884   0.6602
12   0.8639   0.5259   0.8416   0.0805   0.4701   0.3607   0.9125   0.3074
13   0.6102   0.5293   0.8374   0.5793   0.8553   0.3784   0.4705   0.4337
;

