set P := 1 2 3 4 5 6;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;

param 
v [*,*] (tr)
:      1        2        3        4        5        6       :=
1    0.8478   0.5691   0.6621   0.411    0.3044   0.001
2    0.6087   0.8987   0.225    0.6513   0.4807   0.4403
3    0.6634   0.1      0.8199   0.6064   0.4212   0.6393
4    0.9286   0.9514   0.815    0.3565   0.5881   0.7318
5    0.504    0.1948   0.3198   0.8808   0.6683   0.4073
6    0.4488   0.3878   0.2278   0.7512   0.7768   0.2099
7    0.12     0.7658   0.0223   0.3186   0.8273   0.5776
8    0.4107   0.8584   0.7033   0.749    0.3529   0.2497
9    0.7791   0.0543   0.3054   0.9258   0.2924   0.1037
10   0.1592   0.7586   0.9356   0.255    0.7172   0.4209
11   0.5113   0.5109   0.1719   0.4483   0.6474   0.719
12   0.2094   0.9032   0.9538   0.3876   0.3022   0.3795
13   0.5999   0.3314   0.522    0.9926   0.336    0.7285
14   0.2321   0.4884   0.371    0.3357   0.2773   0.3379
15   0.9382   0.9709   0.673    0.7555   0.0533   0.6355
16   0.9184   0.3178   0.6772   0.68     0.3259   0.1735
17   0.4654   0.9612   0.681    0.7274   0.7662   0.3265
18   0.3991   0.6858   0.8524   0.5004   0.3937   0.8867
19   0.6851   0.227    0.9902   0.3832   0.2408   0.5823
20   0.1456   0.5519   0.9536   0.2237   0.5943   0.2238
;

