set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18;

set I := 1 2 3 4 5 6 7;

param 
v [*,*]
:      1        2        3        4        5        6        7       :=
1    0.3674   0.0277   0.0987   0.7255   0.4549   0.5101   0.2619
2    0.8247   0.4464   0.5983   0.9551   0.2302   0.4616   0.2912
3    0.396    0.1296   0.9942   0.9455   0.2588   0.6076   0.2835
4    0.4408   0.6094   0.6439   0.2744   0.1044   0.5027   0.7381
5    0.8724   0.9375   0.8376   0.0761   0.6999   0.4082   0.5287
6    0.0727   0.3639   0.9725   0.3276   0.386    0.6983   0.5852
7    0.9582   0.2643   0.7425   0.8936   0.3399   0.797    0.999
8    0.2856   0.4954   0.1697   0.8336   0.7618   0.3562   0.7161
9    0.5967   0.9256   0.8253   0.4454   0.1027   0.6331   0.2318
10   0.8109   0.4763   0.192    0.4826   0.7907   0.4522   0.1009
11   0.8254   0.3377   0.3514   0.2392   0.5838   0.9344   0.0612
12   0.2381   0.7898   0.8444   0.2782   0.216    0.1828   0.685
13   0.2777   0.9821   0.0839   0.8325   0.1641   0.7746   0.2785
14   0.7422   0.0168   0.686    0.065    0.6482   0.1907   0.2448
15   0.9934   0.0032   0.7452   0.5704   0.6596   0.4708   0.9116
16   0.1035   0.9152   0.1766   0.2556   0.8867   0.8523   0.9939
17   0.1364   0.667    0.3267   0.3622   0.7536   0.4686   0.9704
18   0.7125   0.2528   0.5089   0.8645   0.8693   0.1932   0.1578
;

