set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19;

param 
v [*,*] (tr)
:      1        2        3        4        5        6        7        8      :=
1    0.8941   0.0199   0.921    0.2087   0.3833   0.7702   0.9522   0.7204
2    0.4932   0.1637   0.506    0.6097   0.3913   0.8614   0.3572   0.5892
3    0.7777   0.5427   0.8285   0.2063   0.6893   0.0381   0.9495   0.3306
4    0.4119   0.0301   0.897    0.7396   0.21     0.4702   0.1531   0.566
5    0.4914   0.0312   0.9197   0.5693   0.476    0.0679   0.071    0.8234
6    0.1408   0.6649   0.4565   0.6939   0.0015   0.4242   0.0988   0.1065
7    0.3627   0.3731   0.2849   0.3224   0.8636   0.1189   0.2949   0.7733
8    0.8222   0.9378   0.6363   0.4951   0.4985   0.0402   0.1644   0.4275
9    0.2869   0.2591   0.4753   0.7897   0.3579   0.4633   0.7547   0.0012
10   0.2005   0.2756   0.9922   0.6224   0.426    0.7661   0.3157   0.629
11   0.6053   0.4211   0.7281   0.5357   0.0148   0.5439   0.3698   0.7461
12   0.6454   0.7116   0.0598   0.6577   0.3007   0.8328   0.429    0.2938
13   0.2495   0.8397   0.1254   0.3058   0.5522   0.9777   0.3777   0.388
14   0.8932   0.5251   0.4063   0.8684   0.1504   0.8624   0.7684   0.0863
15   0.0418   0.4296   0.6889   0.2098   0.7348   0.4163   0.4839   0.3521
16   0.213    0.2002   0.3198   0.772    0.4219   0.1067   0.0895   0.5843
17   0.4267   0.2071   0.3463   0.3171   0.4833   0.6052   0.1935   0.5626
18   0.0157   0.7256   0.9224   0.2312   0.1373   0.2917   0.7846   0.0447
19   0.9829   0.5363   0.0985   0.5042   0.1322   0.6448   0.9256   0.3774

:      9        10       11       12       13       14       15       16     :=
1    0.455    0.0586   0.6542   0.2105   0.8742   0.9885   0.6503   0.4038
2    0.8603   0.7878   0.685    0.8134   0.1754   0.366    0.9499   0.4429
3    0.9571   0.5377   0.6566   0.0996   0.9479   0.8927   0.625    0.1162
4    0.7803   0.6193   0.9787   0.3711   0.8888   0.3468   0.1277   0.3568
5    0.9103   0.3021   0.2639   0.5336   0.3957   0.6533   0.4016   0.039
6    0.6544   0.0559   0.1424   0.0177   0.4549   0.6243   0.8539   0.1474
7    0.2577   0.4521   0.9652   0.7215   0.8542   0.0032   0.1949   0.7509
8    0.6213   0.9174   0.7417   0.5749   0.1839   0.9219   0.5674   0.465
9    0.3523   0.3717   0.2815   0.4373   0.6025   0.3264   0.5927   0.1452
10   0.8203   0.1883   0.4534   0.0819   0.832    0.2496   0.1181   0.8753
11   0.4202   0.382    0.3346   0.1636   0.9577   0.2227   0.781    0.5719
12   0.605    0.7285   0.7337   0.5829   0.3111   0.7142   0.376    0.4998
13   0.359    0.9438   0.6642   0.9614   0.0328   0.2478   0.3762   0.7483
14   0.9578   0.6028   0.3312   0.3906   0.3138   0.896    0.4982   0.2229
15   0.8832   0.4764   0.345    0.2282   0.9763   0.4564   0.7976   0.5343
16   0.1611   0.1476   0.9535   0.3552   0.2049   0.1372   0.7732   0.1569
17   0.0515   0.2198   0.626    0.8549   0.1604   0.6395   0.1235   0.2367
18   0.4536   0.7416   0.5774   0.0823   0.1291   0.7232   0.3014   0.7583
19   0.3727   0.0383   0.0031   0.5347   0.5158   0.7781   0.8795   0.02

:      17      :=
1    0.9719
2    0.8961
3    0.135
4    0.9308
5    0.8295
6    0.76
7    0.3384
8    0.9159
9    0.6661
10   0.3864
11   0.2929
12   0.4495
13   0.704
14   0.6095
15   0.4059
16   0.0745
17   0.9425
18   0.2658
19   0.1265
;

