set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.9656   0.9269   0.2593   0.7296   0.4646   0.1809   0.3413   0.7172
2    0.8045   0.3385   0.5373   0.4899   0.7618   0.9427   0.2335   0.7134
3    0.7901   0.0544   0.2463   0.2939   0.8401   0.0563   0.6623   0.1066
4    0.7958   0.3059   0.9068   0.4093   0.9805   0.0416   0.3164   0.7707
5    0.4629   0.0909   0.9442   0.9446   0.8166   0.3049   0.3926   0.9468
6    0.4186   0.9321   0.5364   0.322    0.2661   0.6449   0.4345   0.9489
7    0.2133   0.7514   0.3921   0.3132   0.5901   0.932    0.4316   0.4145
8    0.869    0.4823   0.7597   0.3533   0.4655   0.018    0.854    0.7899
9    0.5376   0.308    0.7465   0.949    0.7372   0.4408   0.7116   0.5258
10   0.2111   0.5257   0.4985   0.9621   0.9912   0.3859   0.7151   0.6731
11   0.3731   0.3147   0.4581   0.0595   0.227    0.7214   0.7989   0.5353
12   0.3608   0.3869   0.366    0.0625   0.9917   0.2585   0.9757   0.2588
13   0.1797   0.0466   0.8159   0.4017   0.5182   0.0929   0.4366   0.4619
14   0.9402   0.1762   0.5442   0.6816   0.8693   0.3953   0.699    0.4545
15   0.8155   0.4973   0.1642   0.1821   0.109    0.1577   0.4981   0.9632
16   0.3269   0.0623   0.873    0.6292   0.3399   0.2165   0.1335   0.233

:      9        10       11       12       13       14       15       16     :=
1    0.8827   0.4532   0.9604   0.5438   0.0824   0.939    0.1572   0.5725
2    0.7212   0.7733   0.5016   0.9747   0.2732   0.5645   0.4107   0.6984
3    0.9509   0.0111   0.8925   0.3695   0.049    0.8066   0.6846   0.8893
4    0.5642   0.982    0.7505   0.365    0.4807   0.515    0.9966   0.242
5    0.4275   0.6168   0.2958   0.7462   0.6769   0.4262   0.1619   0.815
6    0.141    0.2393   0.609    0.8856   0.7712   0.4389   0.6493   0.2062
7    0.7909   0.402    0.2259   0.3384   0.655    0.5523   0.206    0.7696
8    0.1464   0.9032   0.1341   0.5701   0.2381   0.2807   0.8943   0.3
9    0.4468   0.1898   0.2335   0.4594   0.8834   0.9734   0.4691   0.9134
10   0.1606   0.0527   0.1961   0.3558   0.7826   0.3308   0.8336   0.602
11   0.4047   0.4463   0.6736   0.6748   0.1657   0.3561   0.3722   0.6822
12   0.4303   0.3457   0.2673   0.9406   0.8443   0.8918   0.9322   0.0244
13   0.3563   0.7399   0.6939   0.6814   0.87     0.5596   0.1887   0.2528
14   0.6933   0.0794   0.0566   0.3962   0.8856   0.3329   0.9054   0.011
15   0.3598   0.5279   0.4498   0.074    0.7122   0.1174   0.421    0.4745
16   0.3706   0.258    0.1806   0.0071   0.9008   0.1481   0.7945   0.7104
;

