set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19;

set I := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.6337   0.244    0.2495   0.0951   0.982    0.6265   0.7591   0.444
2    0.7195   0.4756   0.1363   0.4322   0.8009   0.3307   0.5547   0.6137
3    0.6623   0.2249   0.2665   0.6895   0.6832   0.6762   0.8636   0.6316
4    0.9759   0.916    0.6915   0.5716   0.4191   0.7586   0.9674   0.9349
5    0.6448   0.0043   0.7547   0.7206   0.0363   0.9518   0.0827   0.6355
6    0.1743   0.446    0.7613   0.2365   0.2988   0.7327   0.7879   0.5992
7    0.8993   0.3163   0.7332   0.178    0.4031   0.0356   0.7181   0.5953
8    0.5887   0.1823   0.8122   0.1369   0.6228   0.4298   0.5609   0.0198
9    0.7976   0.8855   0.6522   0.5372   0.4379   0.6114   0.8895   0.7075
10   0.3217   0.3434   0.8957   0.9761   0.6201   0.9632   0.2061   0.7967
11   0.128    0.7022   0.4505   0.2293   0.8988   0.5622   0.6522   0.6957
12   0.1219   0.3126   0.0302   0.8964   0.4662   0.4304   0.0612   0.0202
13   0.8109   0.7854   0.4721   0.3638   0.8993   0.8751   0.4228   0.7483
14   0.9221   0.2586   0.0765   0.2303   0.1887   0.1838   0.2158   0.909
15   0.3605   0.7251   0.334    0.2979   0.4192   0.6161   0.5273   0.1071
16   0.8057   0.6895   0.075    0.7258   0.4055   0.3769   0.9374   0.9621
17   0.6826   0.1324   0.4139   0.0389   0.9513   0.1193   0.622    0.1951
18   0.633    0.0558   0.2744   0.672    0.2136   0.6296   0.8414   0.8623
19   0.6564   0.152    0.3658   0.5791   0.8545   0.3279   0.6044   0.7567

:      9        10       11       12       13       14       15       16     :=
1    0.5721   0.0579   0.0678   0.3419   0.7238   0.9045   0.2224   0.3891
2    0.5494   0.604    0.1707   0.8674   0.2448   0.5021   0.6561   0.7449
3    0.3209   0.8758   0.6408   0.9852   0.2599   0.0679   0.3786   0.0391
4    0.5655   0.6433   0.1208   0.7948   0.3151   0.147    0.8869   0.8281
5    0.8827   0.1407   0.9064   0.0686   0.2354   0.214    0.2194   0.7416
6    0.3147   0.2417   0.0341   0.6494   0.451    0.0033   0.2897   0.8149
7    0.6767   0.0781   0.7166   0.9594   0.3774   0.8587   0.6576   0.0305
8    0.8675   0.8278   0.1771   0.0042   0.0174   0.4894   0.7457   0.4877
9    0.9515   0.3292   0.8632   0.8441   0.4131   0.06     0.8053   0.8944
10   0.2855   0.9108   0.5529   0.1799   0.2442   0.039    0.8752   0.1519
11   0.1119   0.7824   0.5006   0.2828   0.0558   0.098    0.8829   0.2914
12   0.4172   0.2106   0.17     0.598    0.5499   0.0095   0.5758   0.4308
13   0.0942   0.9916   0.6645   0.702    0.8601   0.9156   0.8452   0.0091
14   0.9479   0.5425   0.9231   0.0041   0.2695   0.3969   0.6438   0.651
15   0.2182   0.992    0.775    0.2915   0.2242   0.2539   0.8464   0.6739
16   0.2344   0.1577   0.9761   0.093    0.023    0.747    0.5218   0.4006
17   0.9556   0.6898   0.697    0.7638   0.216    0.1989   0.3748   0.6704
18   0.3418   0.5482   0.3226   0.7141   0.4515   0.7832   0.5564   0.1746
19   0.7453   0.0705   0.7301   0.7372   0.6351   0.8322   0.9116   0.3178

:      17       18       19      :=
1    0.2103   0.0968   0.1512
2    0.7667   0.8594   0.9113
3    0.1062   0.32     0.8584
4    0.303    0.8199   0.9149
5    0.4462   0.8581   0.2998
6    0.1857   0.6536   0.5141
7    0.8626   0.7689   0.9385
8    0.2864   0.8682   0.7749
9    0.3639   0.4344   0.101
10   0.3679   0.5049   0.1228
11   0.6255   0.5001   0.5319
12   0.4236   0.4736   0.8682
13   0.7689   0.4752   0.0383
14   0.7455   0.862    0.6292
15   0.4325   0.2217   0.628
16   0.9761   0.7836   0.3653
17   0.9512   0.246    0.1243
18   0.1096   0.8071   0.1678
19   0.0571   0.4535   0.2455
;

