set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19;

set I := 1 2 3 4 5 6 7 8;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.4869   0.8057   0.8646   0.219    0.0813   0.399    0.317    0.9237
2    0.9503   0.7424   0.0932   0.6542   0.717    0.6231   0.39     0.2841
3    0.3682   0.6362   0.6061   0.876    0.604    0.9537   0.3498   0.7527
4    0.0622   0.3044   0.4217   0.8204   0.4668   0.6498   0.3795   0.9472
5    0.9241   0.0421   0.6452   0.7631   0.2042   0.7396   0.2343   0.2644
6    0.7483   0.9429   0.304    0.53     0.0456   0.5062   0.0262   0.4202
7    0.9966   0.4263   0.8242   0.5685   0.9756   0.9893   0.6175   0.3459
8    0.9252   0.6502   0.9042   0.4928   0.0588   0.169    0.5916   0.0112
9    0.0545   0.4457   0.7408   0.017    0.4903   0.8754   0.0855   0.4289
10   0.6346   0.9769   0.2745   0.2986   0.4185   0.3607   0.4221   0.9738
11   0.4547   0.0406   0.8538   0.7425   0.0163   0.8276   0.2568   0.2537
12   0.1912   0.2589   0.9012   0.9382   0.892    0.2305   0.1963   0.9846
13   0.0359   0.6279   0.7453   0.5714   0.9555   0.1555   0.8988   0.047
14   0.6673   0.0263   0.6299   0.213    0.6128   0.0914   0.0965   0.3453
15   0.9093   0.6098   0.4334   0.6774   0.985    0.556    0.0303   0.7378
16   0.4299   0.8986   0.1184   0.5139   0.8554   0.4641   0.9907   0.7717
17   0.0968   0.0423   0.1762   0.5642   0.624    0.6653   0.7976   0.3183
18   0.262    0.9337   0.3766   0.0891   0.9073   0.7814   0.0665   0.7422
19   0.3794   0.5011   0.4414   0.5134   0.0352   0.4927   0.4438   0.7946
;

