set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20;

set I := 1 2 3 4 5 6 7;

param 
v [*,*]
:      1        2        3        4        5        6        7       :=
1    0.5531   0.1008   0.5443   0.7718   0.7121   0.9714   0.2136
2    0.8015   0.2486   0.7646   0.8875   0.7304   0.7658   0.0017
3    0.3239   0.9781   0.9894   0.2104   0.9247   0.9633   0.9207
4    0.347    0.5935   0.23     0.1773   0.0986   0.5839   0.8089
5    0.3431   0.8081   0.0455   0.1261   0.0329   0.9965   0.6729
6    0.3943   0.4282   0.3573   0.5395   0.1043   0.9006   0.9176
7    0.9296   0.0275   0.9681   0.0972   0.2911   0.3831   0.3971
8    0.4636   0.1871   0.8905   0.6297   0.6601   0.8908   0.8136
9    0.3854   0.9773   0.1813   0.3255   0.0995   0.1333   0.4229
10   0.5434   0.026    0.8147   0.7124   0.0148   0.2694   0.8554
11   0.4173   0.8444   0.6137   0.0457   0.4496   0.8741   0.813
12   0.6996   0.8989   0.3941   0.5124   0.4618   0.3424   0.0914
13   0.2624   0.7144   0.4245   0.0797   0.1082   0.0217   0.1641
14   0.5633   0.3009   0.753    0.7736   0.1126   0.335    0.3529
15   0.5963   0.3763   0.4999   0.1251   0.5004   0.4041   0.7849
16   0.8905   0.3988   0.8599   0.6952   0.8092   0.7104   0.4235
17   0.5986   0.469    0.825    0.6621   0.9443   0.8616   0.8359
18   0.1575   0.6493   0.094    0.1102   0.5892   0.7447   0.3519
19   0.0073   0.8016   0.9065   0.3119   0.8606   0.4327   0.1686
20   0.7264   0.3571   0.0688   0.4057   0.2401   0.1093   0.8061
;

