set P := 1 2 3 4 5 6 7 8 9 10 11;

set I := 1 2 3 4 5 6 7 8;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.0719   0.2391   0.7681   0.2971   0.4156   0.0178   0.1361   0.4141
2    0.4577   0.8023   0.6752   0.3393   0.6695   0.0986   0.8986   0.1575
3    0.2266   0.5067   0.8297   0.2875   0.4178   0.8787   0.3993   0.2449
4    0.468    0.7831   0.0586   0.207    0.2232   0.6283   0.0885   0.4708
5    0.4719   0.7925   0.1027   0.1973   0.4464   0.5392   0.4393   0.0094
6    0.4171   0.9717   0.4182   0.4959   0.4809   0.0744   0.0046   0.1219
7    0.2857   0.6584   0.8871   0.636    0.9918   0.5384   0.2968   0.8037
8    0.7064   0.0238   0.3773   0.7251   0.0238   0.3272   0.1807   0.5345
9    0.878    0.454    0.255    0.6692   0.4539   0.5638   0.611    0.0749
10   0.3749   0.5695   0.8443   0.1321   0.2849   0.7764   0.6762   0.9198
11   0.3686   0.6539   0.5616   0.4739   0.7734   0.6424   0.9219   0.4358
;

