set P := 1 2 3 4 5 6 7 8 9 10 11 12 13 14;

set I := 1 2 3 4 5 6 7 8;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.9585   0.684    0.2618   0.602    0.8286   0.5637   0.5461   0.1842
2    0.6773   0.638    0.8996   0.1337   0.6203   0.2355   0.7061   0.9688
3    0.3814   0.5628   0.4064   0.2327   0.3451   0.7071   0.2562   0.7297
4    0.4343   0.016    0.5159   0.5949   0.9347   0.8502   0.6123   0.85
5    0.6703   0.38     0.6533   0.4502   0.6786   0.3448   0.4462   0.862
6    0.7581   0.4456   0.2089   0.2443   0.2282   0.4628   0.4823   0.1682
7    0.7496   0.3809   0.9858   0.7044   0.3673   0.6265   0.3882   0.6697
8    0.6353   0.7158   0.5394   0.8099   0.599    0.614    0.2381   0.7339
9    0.4038   0.884    0.6743   0.2117   0.6691   0.6484   0.95     0.3965
10   0.2054   0.7994   0.887    0.9885   0.5028   0.3901   0.5869   0.473
11   0.0262   0.8647   0.689    0.768    0.5887   0.7257   0.1449   0.7327
12   0.1399   0.4056   0.6547   0.922    0.0295   0.379    0.3963   0.0871
13   0.129    0.996    0.2363   0.745    0.1036   0.8008   0.1216   0.4072
14   0.2665   0.5823   0.3652   0.3213   0.8512   0.2591   0.3362   0.825
;

