set P := 1 2 3 4 5 6 7 8 9 10 11 12;

set I := 1 2 3 4 5 6 7 8;

param 
v [*,*]
:      1        2        3        4        5        6        7        8      :=
1    0.3267   0.2174   0.7858   0.6853   0.1799   0.5875   0.6021   0.6439
2    0.8044   0.5837   0.201    0.6339   0.814    0.9036   0.9447   0.4713
3    0.5461   0.5878   0.7933   0.5948   0.7199   0.0315   0.4744   0.9471
4    0.7207   0.172    0.8355   0.6843   0.4262   0.9382   0.2554   0.8933
5    0.3716   0.8035   0.8004   0.9799   0.3338   0.7318   0.9316   0.7567
6    0.884    0.1322   0.832    0.9795   0.8721   0.4522   0.2698   0.4501
7    0.4929   0.7766   0.0268   0.2554   0.0495   0.7913   0.1017   0.6912
8    0.2438   0.0469   0.6916   0.3334   0.5584   0.3663   0.6654   0.6033
9    0.9602   0.9456   0.0093   0.197    0.2891   0.8215   0.2495   0.5435
10   0.7653   0.2489   0.5295   0.0932   0.671    0.5611   0.2614   0.3765
11   0.7676   0.0937   0.1911   0.3322   0.4293   0.1064   0.2894   0.24
12   0.8893   0.2702   0.8288   0.8114   0.3679   0.6062   0.2459   0.6584
;

